Reference,review_block,source_raw,label_from_local,label_until_local,label_from_utc,label_until_utc,suggested_mov_type,mov_type,label_quality,review_notes,duration_s,windows,samples,feet_min,motion_score_mean,motion_score_min,motion_score_max,acc_std_mean,gyro_std_mean,low_threshold,high_threshold
ACL1998-96,ACL1998_96_block0009_2025_07_16_092000_2025_07_16_093000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0009_2025_07_16_092000_2025_07_16_093000_raw.parquet,2025-07-16 09:22:08,2025-07-16 09:22:21,2025-07-16T07:22:08Z,2025-07-16T07:22:21Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,13.0,13,1149,2,9.608809792399772,7.855237781939096,11.334214179927105,0.37603633347982807,73.93864573129014,0.0,7.8036326567908025
ACL1998-96,ACL1998_96_block0009_2025_07_16_092000_2025_07_16_093000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0009_2025_07_16_092000_2025_07_16_093000_raw.parquet,2025-07-16 09:22:22,2025-07-16 09:22:31,2025-07-16T07:22:22Z,2025-07-16T07:22:31Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,9.0,9,769,2,10.912438120933098,7.986036464104078,14.203991778205964,0.43710839852940975,74.99872456320313,0.0,7.8036326567908025
ACL1998-96,ACL1998_96_block0009_2025_07_16_092000_2025_07_16_093000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0009_2025_07_16_092000_2025_07_16_093000_raw.parquet,2025-07-16 09:23:49,2025-07-16 09:24:01,2025-07-16T07:23:49Z,2025-07-16T07:24:01Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,12.0,12,1059,2,0.0,0.0,0.0,0.0028866326845905133,1.427856969316205,0.0,7.8036326567908025
ACL1998-96,ACL1998_96_block0009_2025_07_16_092000_2025_07_16_093000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0009_2025_07_16_092000_2025_07_16_093000_raw.parquet,2025-07-16 09:24:03,2025-07-16 09:24:12,2025-07-16T07:24:03Z,2025-07-16T07:24:12Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,9.0,9,823,2,0.0,0.0,0.0,0.004233781645584654,2.691162888839619,0.0,7.8036326567908025
ACL1998-96,ACL1998_96_block0009_2025_07_16_092000_2025_07_16_093000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0009_2025_07_16_092000_2025_07_16_093000_raw.parquet,2025-07-16 09:24:26,2025-07-16 09:24:40,2025-07-16T07:24:26Z,2025-07-16T07:24:40Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,14.0,14,1247,2,0.0,0.0,0.0,0.002788621929842331,1.5424914042552447,0.0,7.8036326567908025
ACL1998-96,ACL1998_96_block0009_2025_07_16_092000_2025_07_16_093000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0009_2025_07_16_092000_2025_07_16_093000_raw.parquet,2025-07-16 09:24:45,2025-07-16 09:25:06,2025-07-16T07:24:45Z,2025-07-16T07:25:06Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,21.0,21,1811,2,0.0,0.0,0.0,0.004125347380022705,2.718537319543393,0.0,7.8036326567908025
ACL1998-96,ACL1998_96_block0009_2025_07_16_092000_2025_07_16_093000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0009_2025_07_16_092000_2025_07_16_093000_raw.parquet,2025-07-16 09:25:17,2025-07-16 09:25:36,2025-07-16T07:25:17Z,2025-07-16T07:25:36Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,19.0,19,1663,2,0.0,0.0,0.0,0.0034448717411466024,2.545857834047287,0.0,7.8036326567908025
ACL1998-96,ACL1998_96_block0009_2025_07_16_092000_2025_07_16_093000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0009_2025_07_16_092000_2025_07_16_093000_raw.parquet,2025-07-16 09:25:40,2025-07-16 09:25:57,2025-07-16T07:25:40Z,2025-07-16T07:25:57Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,17.0,17,1509,2,0.0,0.0,0.0,0.006214062146210461,4.321988099894461,0.0,7.8036326567908025
ACL1998-96,ACL1998_96_block0009_2025_07_16_092000_2025_07_16_093000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0009_2025_07_16_092000_2025_07_16_093000_raw.parquet,2025-07-16 09:26:02,2025-07-16 09:26:18,2025-07-16T07:26:02Z,2025-07-16T07:26:18Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,16.0,16,1380,2,0.0,0.0,0.0,0.002325659815775034,2.2520631765010117,0.0,7.8036326567908025
ACL1998-96,ACL1998_96_block0009_2025_07_16_092000_2025_07_16_093000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0009_2025_07_16_092000_2025_07_16_093000_raw.parquet,2025-07-16 09:26:20,2025-07-16 09:26:29,2025-07-16T07:26:20Z,2025-07-16T07:26:29Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,9.0,9,813,2,0.0,0.0,0.0,0.0034633673196352763,3.3890082569708895,0.0,7.8036326567908025
ACL1998-96,ACL1998_96_block0009_2025_07_16_092000_2025_07_16_093000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0009_2025_07_16_092000_2025_07_16_093000_raw.parquet,2025-07-16 09:26:37,2025-07-16 09:26:45,2025-07-16T07:26:37Z,2025-07-16T07:26:45Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,8.0,8,661,2,0.0,0.0,0.0,0.002390950555124936,1.4237637178465246,0.0,7.8036326567908025
ACL1998-96,ACL1998_96_block0009_2025_07_16_092000_2025_07_16_093000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0009_2025_07_16_092000_2025_07_16_093000_raw.parquet,2025-07-16 09:26:48,2025-07-16 09:26:53,2025-07-16T07:26:48Z,2025-07-16T07:26:53Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,5.0,5,424,2,0.0,0.0,0.0,0.008909125994755292,7.93882646410314,0.0,7.8036326567908025
ACL1998-96,ACL1998_96_block0009_2025_07_16_092000_2025_07_16_093000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0009_2025_07_16_092000_2025_07_16_093000_raw.parquet,2025-07-16 09:27:32,2025-07-16 09:27:37,2025-07-16T07:27:32Z,2025-07-16T07:27:37Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,5.0,5,441,2,0.0,0.0,0.0,0.010016815175336794,3.4812123056365563,0.0,7.8036326567908025
ACL1998-96,ACL1998_96_block0009_2025_07_16_092000_2025_07_16_093000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0009_2025_07_16_092000_2025_07_16_093000_raw.parquet,2025-07-16 09:27:47,2025-07-16 09:28:05,2025-07-16T07:27:47Z,2025-07-16T07:28:05Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,18.0,18,1610,2,0.0,0.0,0.0,0.0042172897974114155,2.4857065707474284,0.0,7.8036326567908025
ACL1998-96,ACL1998_96_block0009_2025_07_16_092000_2025_07_16_093000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0009_2025_07_16_092000_2025_07_16_093000_raw.parquet,2025-07-16 09:28:17,2025-07-16 09:28:23,2025-07-16T07:28:17Z,2025-07-16T07:28:23Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,6.0,6,526,2,0.0,0.0,0.0,0.010043001860767316,7.977091318410679,0.0,7.8036326567908025
ACL1998-96,ACL1998_96_block0009_2025_07_16_092000_2025_07_16_093000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0009_2025_07_16_092000_2025_07_16_093000_raw.parquet,2025-07-16 09:28:24,2025-07-16 09:28:32,2025-07-16T07:28:24Z,2025-07-16T07:28:32Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,8.0,8,695,2,0.0,0.0,0.0,0.006132102669895006,4.242687603818855,0.0,7.8036326567908025
ACL1998-96,ACL1998_96_block0009_2025_07_16_092000_2025_07_16_093000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0009_2025_07_16_092000_2025_07_16_093000_raw.parquet,2025-07-16 09:28:40,2025-07-16 09:28:46,2025-07-16T07:28:40Z,2025-07-16T07:28:46Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,6.0,6,531,2,0.0,0.0,0.0,0.00841426662048928,5.977370105974476,0.0,7.8036326567908025
ACL1998-96,ACL1998_96_block0009_2025_07_16_092000_2025_07_16_093000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0009_2025_07_16_092000_2025_07_16_093000_raw.parquet,2025-07-16 09:28:47,2025-07-16 09:28:55,2025-07-16T07:28:47Z,2025-07-16T07:28:55Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,8.0,8,727,2,0.0,0.0,0.0,0.006916785829408761,4.909960535551969,0.0,7.8036326567908025
ACL1998-96,ACL1998_96_block0009_2025_07_16_092000_2025_07_16_093000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0009_2025_07_16_092000_2025_07_16_093000_raw.parquet,2025-07-16 09:29:21,2025-07-16 09:29:27,2025-07-16T07:29:21Z,2025-07-16T07:29:27Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,6.0,6,517,2,0.0,0.0,0.0,0.0031264569319174556,2.4602948236210977,0.0,7.8036326567908025
ACL1998-96,ACL1998_96_block0009_2025_07_16_092000_2025_07_16_093000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0009_2025_07_16_092000_2025_07_16_093000_raw.parquet,2025-07-16 09:29:45,2025-07-16 09:29:57,2025-07-16T07:29:45Z,2025-07-16T07:29:57Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,12.0,12,1051,2,0.0,0.0,0.0,0.0032812600648356796,3.8051334438583475,0.0,7.8036326567908025
ACL1998-96,ACL1998_96_block0010_2025_07_16_093000_2025_07_16_094000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0010_2025_07_16_093000_2025_07_16_094000_raw.parquet,2025-07-16 09:30:04,2025-07-16 09:30:10,2025-07-16T07:30:04Z,2025-07-16T07:30:10Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,6.0,6,527,2,45.10925551645346,36.352726497719004,57.550071940815634,0.17631320164053052,40.243766479348444,0.0,31.022601551334926
ACL1998-96,ACL1998_96_block0010_2025_07_16_093000_2025_07_16_094000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0010_2025_07_16_093000_2025_07_16_094000_raw.parquet,2025-07-16 09:30:17,2025-07-16 09:30:22,2025-07-16T07:30:17Z,2025-07-16T07:30:22Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,5.0,5,425,2,78.18502552375546,55.464364203891115,103.87593113839736,0.3051112402176379,63.70635393076801,0.0,31.022601551334926
ACL1998-96,ACL1998_96_block0010_2025_07_16_093000_2025_07_16_094000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0010_2025_07_16_093000_2025_07_16_094000_raw.parquet,2025-07-16 09:30:23,2025-07-16 09:30:29,2025-07-16T07:30:23Z,2025-07-16T07:30:29Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,6.0,6,533,2,93.10002541462067,52.126108846382266,165.36528992958364,0.3727335634312441,63.22653780695717,0.0,31.022601551334926
ACL1998-96,ACL1998_96_block0010_2025_07_16_093000_2025_07_16_094000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0010_2025_07_16_093000_2025_07_16_094000_raw.parquet,2025-07-16 09:30:41,2025-07-16 09:30:49,2025-07-16T07:30:41Z,2025-07-16T07:30:49Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,8.0,8,706,2,52.15078490800251,31.195422912927707,68.16295635295218,0.19969521591486558,49.91855819098777,0.0,31.022601551334926
ACL1998-96,ACL1998_96_block0010_2025_07_16_093000_2025_07_16_094000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0010_2025_07_16_093000_2025_07_16_094000_raw.parquet,2025-07-16 09:31:21,2025-07-16 09:31:38,2025-07-16T07:31:21Z,2025-07-16T07:31:38Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,17.0,17,1499,2,103.67471846403896,38.345759086528254,172.9351074937033,0.40902574781320694,76.39050403179635,0.0,31.022601551334926
ACL1998-96,ACL1998_96_block0010_2025_07_16_093000_2025_07_16_094000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0010_2025_07_16_093000_2025_07_16_094000_raw.parquet,2025-07-16 09:31:56,2025-07-16 09:32:11,2025-07-16T07:31:56Z,2025-07-16T07:32:11Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,15.0,15,1331,2,0.0,0.0,0.0,0.0021569655655102517,1.480688039026261,0.0,31.022601551334926
ACL1998-96,ACL1998_96_block0010_2025_07_16_093000_2025_07_16_094000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0010_2025_07_16_093000_2025_07_16_094000_raw.parquet,2025-07-16 09:32:16,2025-07-16 09:32:33,2025-07-16T07:32:16Z,2025-07-16T07:32:33Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,17.0,17,1531,2,0.0,0.0,0.0,0.0019739092174732944,0.7944720548994711,0.0,31.022601551334926
ACL1998-96,ACL1998_96_block0010_2025_07_16_093000_2025_07_16_094000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0010_2025_07_16_093000_2025_07_16_094000_raw.parquet,2025-07-16 09:32:36,2025-07-16 09:32:48,2025-07-16T07:32:36Z,2025-07-16T07:32:48Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,12.0,12,1001,2,0.0,0.0,0.0,0.0016880797595746377,0.8393684202298063,0.0,31.022601551334926
ACL1998-96,ACL1998_96_block0010_2025_07_16_093000_2025_07_16_094000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0010_2025_07_16_093000_2025_07_16_094000_raw.parquet,2025-07-16 09:32:54,2025-07-16 09:33:08,2025-07-16T07:32:54Z,2025-07-16T07:33:08Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,14.0,14,1300,2,0.0,0.0,0.0,0.0018839531167934441,0.7258210754390486,0.0,31.022601551334926
ACL1998-96,ACL1998_96_block0010_2025_07_16_093000_2025_07_16_094000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0010_2025_07_16_093000_2025_07_16_094000_raw.parquet,2025-07-16 09:33:42,2025-07-16 09:34:05,2025-07-16T07:33:42Z,2025-07-16T07:34:05Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,23.0,23,2011,2,0.0,0.0,0.0,0.00177689880601535,0.9158316582564491,0.0,31.022601551334926
ACL1998-96,ACL1998_96_block0010_2025_07_16_093000_2025_07_16_094000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0010_2025_07_16_093000_2025_07_16_094000_raw.parquet,2025-07-16 09:34:10,2025-07-16 09:34:24,2025-07-16T07:34:10Z,2025-07-16T07:34:24Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,14.0,14,1232,2,0.0,0.0,0.0,0.002054273163199401,0.7829031897017839,0.0,31.022601551334926
ACL1998-96,ACL1998_96_block0010_2025_07_16_093000_2025_07_16_094000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0010_2025_07_16_093000_2025_07_16_094000_raw.parquet,2025-07-16 09:34:35,2025-07-16 09:34:53,2025-07-16T07:34:35Z,2025-07-16T07:34:53Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,18.0,18,1562,2,105.32433302870966,33.38073044167977,139.57177739554797,0.4133196981238264,80.02893008669565,0.0,31.022601551334926
ACL1998-96,ACL1998_96_block0010_2025_07_16_093000_2025_07_16_094000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0010_2025_07_16_093000_2025_07_16_094000_raw.parquet,2025-07-16 09:34:54,2025-07-16 09:35:07,2025-07-16T07:34:54Z,2025-07-16T07:35:07Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,13.0,13,1096,2,96.2216598701444,51.60718734271916,280.866264493794,0.3775410641723269,73.95728724832493,0.0,31.022601551334926
ACL1998-96,ACL1998_96_block0010_2025_07_16_093000_2025_07_16_094000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0010_2025_07_16_093000_2025_07_16_094000_raw.parquet,2025-07-16 09:35:22,2025-07-16 09:35:45,2025-07-16T07:35:22Z,2025-07-16T07:35:45Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,23.0,23,1968,2,122.36759762614346,48.58900825475959,247.1565644286577,0.4873133558038039,83.27962732245759,0.0,31.022601551334926
ACL1998-96,ACL1998_96_block0010_2025_07_16_093000_2025_07_16_094000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0010_2025_07_16_093000_2025_07_16_094000_raw.parquet,2025-07-16 09:35:50,2025-07-16 09:35:58,2025-07-16T07:35:50Z,2025-07-16T07:35:58Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,8.0,8,733,2,85.6044744546475,34.22065925529962,115.0610368737461,0.3284779229242345,75.37257086096427,0.0,31.022601551334926
ACL1998-96,ACL1998_96_block0010_2025_07_16_093000_2025_07_16_094000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0010_2025_07_16_093000_2025_07_16_094000_raw.parquet,2025-07-16 09:36:16,2025-07-16 09:36:30,2025-07-16T07:36:16Z,2025-07-16T07:36:30Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,14.0,14,1259,2,0.0,0.0,0.0,0.0019062344326033318,0.8629637972747639,0.0,31.022601551334926
ACL1998-96,ACL1998_96_block0010_2025_07_16_093000_2025_07_16_094000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0010_2025_07_16_093000_2025_07_16_094000_raw.parquet,2025-07-16 09:37:11,2025-07-16 09:37:22,2025-07-16T07:37:11Z,2025-07-16T07:37:22Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,11.0,11,998,2,0.0,0.0,0.0,0.001884238720578017,0.7689543742027785,0.0,31.022601551334926
ACL1998-96,ACL1998_96_block0010_2025_07_16_093000_2025_07_16_094000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0010_2025_07_16_093000_2025_07_16_094000_raw.parquet,2025-07-16 09:37:30,2025-07-16 09:37:36,2025-07-16T07:37:30Z,2025-07-16T07:37:36Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,6.0,6,526,2,0.0,0.0,0.0,0.0017665434829102237,1.8834742238150026,0.0,31.022601551334926
ACL1998-96,ACL1998_96_block0010_2025_07_16_093000_2025_07_16_094000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0010_2025_07_16_093000_2025_07_16_094000_raw.parquet,2025-07-16 09:37:42,2025-07-16 09:37:52,2025-07-16T07:37:42Z,2025-07-16T07:37:52Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,10.0,10,860,2,0.0,0.0,0.0,0.002207486311341429,1.999245970140933,0.0,31.022601551334926
ACL1998-96,ACL1998_96_block0010_2025_07_16_093000_2025_07_16_094000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0010_2025_07_16_093000_2025_07_16_094000_raw.parquet,2025-07-16 09:38:02,2025-07-16 09:38:10,2025-07-16T07:38:02Z,2025-07-16T07:38:10Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,8.0,8,717,2,0.0,0.0,0.0,0.001537392274838451,0.7419827601968638,0.0,31.022601551334926
ACL1998-96,ACL1998_96_block0010_2025_07_16_093000_2025_07_16_094000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0010_2025_07_16_093000_2025_07_16_094000_raw.parquet,2025-07-16 09:38:46,2025-07-16 09:38:54,2025-07-16T07:38:46Z,2025-07-16T07:38:54Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,8.0,8,724,2,0.0,0.0,0.0,0.001984939900834389,0.6883287667913488,0.0,31.022601551334926
ACL1998-96,ACL1998_96_block0010_2025_07_16_093000_2025_07_16_094000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0010_2025_07_16_093000_2025_07_16_094000_raw.parquet,2025-07-16 09:39:00,2025-07-16 09:39:13,2025-07-16T07:39:00Z,2025-07-16T07:39:13Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,13.0,13,1188,2,0.0,0.0,0.0,0.00264312679231257,1.2208179452937533,0.0,31.022601551334926
ACL1998-96,ACL1998_96_block0010_2025_07_16_093000_2025_07_16_094000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0010_2025_07_16_093000_2025_07_16_094000_raw.parquet,2025-07-16 09:39:14,2025-07-16 09:39:19,2025-07-16T07:39:14Z,2025-07-16T07:39:19Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,5.0,5,450,2,0.0,0.0,0.0,0.002358802911444879,0.6533025782557331,0.0,31.022601551334926
ACL1998-96,ACL1998_96_block0010_2025_07_16_093000_2025_07_16_094000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0010_2025_07_16_093000_2025_07_16_094000_raw.parquet,2025-07-16 09:39:22,2025-07-16 09:39:42,2025-07-16T07:39:22Z,2025-07-16T07:39:42Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,20.0,20,1799,2,0.0,0.0,0.0,0.0017581932155737057,0.5617589939108135,0.0,31.022601551334926
ACL1998-96,ACL1998_96_block0011_2025_07_16_094000_2025_07_16_095000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0011_2025_07_16_094000_2025_07_16_095000_raw.parquet,2025-07-16 09:40:08,2025-07-16 09:40:14,2025-07-16T07:40:08Z,2025-07-16T07:40:14Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,6.0,6,537,2,0.0,0.0,0.0,0.0017045802263667914,0.5850979950505651,0.0,19.595223019946616
ACL1998-96,ACL1998_96_block0011_2025_07_16_094000_2025_07_16_095000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0011_2025_07_16_094000_2025_07_16_095000_raw.parquet,2025-07-16 09:40:37,2025-07-16 09:40:43,2025-07-16T07:40:37Z,2025-07-16T07:40:43Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,6.0,6,512,2,0.0,0.0,0.0,0.002030435172910745,1.0329518148787016,0.0,19.595223019946616
ACL1998-96,ACL1998_96_block0011_2025_07_16_094000_2025_07_16_095000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0011_2025_07_16_094000_2025_07_16_095000_raw.parquet,2025-07-16 09:41:15,2025-07-16 09:41:23,2025-07-16T07:41:15Z,2025-07-16T07:41:23Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,8.0,8,708,2,0.0,0.0,0.0,0.0029819650516922165,1.242578238294522,0.0,19.595223019946616
ACL1998-96,ACL1998_96_block0011_2025_07_16_094000_2025_07_16_095000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0011_2025_07_16_094000_2025_07_16_095000_raw.parquet,2025-07-16 09:41:44,2025-07-16 09:41:50,2025-07-16T07:41:44Z,2025-07-16T07:41:50Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,6.0,6,526,2,0.0,0.0,0.0,0.0020119986026082403,0.6977918883493541,0.0,19.595223019946616
ACL1998-96,ACL1998_96_block0011_2025_07_16_094000_2025_07_16_095000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0011_2025_07_16_094000_2025_07_16_095000_raw.parquet,2025-07-16 09:41:51,2025-07-16 09:42:00,2025-07-16T07:41:51Z,2025-07-16T07:42:00Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,9.0,9,806,2,0.0,0.0,0.0,0.002000903920881428,0.7223120601552695,0.0,19.595223019946616
ACL1998-96,ACL1998_96_block0011_2025_07_16_094000_2025_07_16_095000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0011_2025_07_16_094000_2025_07_16_095000_raw.parquet,2025-07-16 09:42:18,2025-07-16 09:42:25,2025-07-16T07:42:18Z,2025-07-16T07:42:25Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,7.0,7,652,2,0.0,0.0,0.0,0.0017796592170462335,1.023583092526362,0.0,19.595223019946616
ACL1998-96,ACL1998_96_block0011_2025_07_16_094000_2025_07_16_095000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0011_2025_07_16_094000_2025_07_16_095000_raw.parquet,2025-07-16 09:42:33,2025-07-16 09:42:40,2025-07-16T07:42:33Z,2025-07-16T07:42:40Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,7.0,7,601,2,61.72383666508593,22.13409697423597,115.03945211245866,0.23013028150119533,49.14841532886082,0.0,19.595223019946616
ACL1998-96,ACL1998_96_block0011_2025_07_16_094000_2025_07_16_095000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0011_2025_07_16_094000_2025_07_16_095000_raw.parquet,2025-07-16 09:42:45,2025-07-16 09:42:51,2025-07-16T07:42:45Z,2025-07-16T07:42:51Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,6.0,6,530,2,92.32934076978319,47.21029655044908,200.86315230551446,0.3525263425769702,60.562310221973796,0.0,19.595223019946616
ACL1998-96,ACL1998_96_block0011_2025_07_16_094000_2025_07_16_095000,salidas_test/data_extension_selected/raw_blocks/ACL1998_96_block0011_2025_07_16_094000_2025_07_16_095000_raw.parquet,2025-07-16 09:43:02,2025-07-16 09:43:11,2025-07-16T07:43:02Z,2025-07-16T07:43:11Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,9.0,9,812,2,0.0,0.0,0.0,0.002177243031757421,0.6298022269716012,0.0,19.595223019946616
