enter_threshold,exit_threshold,enter_run_windows,exit_run_windows,rows,accuracy,precision_walking,recall_walking,f1_walking,specificity_not_walking,false_positive_rate,tn,fp,fn,tp,scope,segments
0.8,0.6,2,4,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.8,0.6,2,5,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.8,0.6,3,1,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.8,0.6,3,2,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.8,0.6,3,3,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.8,0.6,3,4,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.8,0.6,3,5,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.8,0.6,4,1,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.8,0.6,4,2,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.8,0.6,4,3,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.8,0.6,4,4,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.8,0.6,4,5,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.8,0.65,1,1,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.8,0.65,1,2,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.8,0.65,1,3,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.8,0.65,1,4,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.8,0.65,1,5,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.8,0.65,2,1,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.8,0.65,2,2,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.8,0.65,2,3,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.8,0.65,2,4,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.8,0.65,2,5,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.8,0.65,3,1,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.8,0.65,3,2,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.8,0.65,3,3,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.8,0.65,3,4,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.8,0.65,3,5,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.8,0.65,4,1,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.8,0.65,4,2,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.8,0.65,4,3,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.8,0.65,4,4,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.8,0.65,4,5,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.4,1,1,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.4,1,2,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.4,1,3,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.4,1,4,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.4,1,5,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.4,2,1,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.4,2,2,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.4,2,3,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.4,2,4,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.4,2,5,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.4,3,1,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.4,3,2,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.4,3,3,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.4,3,4,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.4,3,5,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.4,4,1,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.4,4,2,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.4,4,3,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.4,4,4,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.4,4,5,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.45,1,1,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.45,1,2,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.45,1,3,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.45,1,4,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.45,1,5,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.45,2,1,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.45,2,2,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.45,2,3,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.45,2,4,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.45,2,5,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.45,3,1,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.45,3,2,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.45,3,3,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.45,3,4,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.45,3,5,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.45,4,1,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.45,4,2,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.45,4,3,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.45,4,4,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.45,4,5,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.5,1,1,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.5,1,2,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.5,1,3,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.5,1,4,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.5,1,5,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.5,2,1,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.5,2,2,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.5,2,3,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.5,2,4,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.5,2,5,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.5,3,1,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.5,3,2,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.5,3,3,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.5,3,4,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.5,3,5,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.5,4,1,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.5,4,2,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.5,4,3,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.5,4,4,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.5,4,5,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.55,1,1,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.55,1,2,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.55,1,3,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.55,1,4,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.55,1,5,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.55,2,1,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.55,2,2,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.55,2,3,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.55,2,4,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.55,2,5,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.55,3,1,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.55,3,2,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.55,3,3,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.55,3,4,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.55,3,5,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.55,4,1,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.55,4,2,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.55,4,3,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.55,4,4,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.55,4,5,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.6,1,1,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.6,1,2,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.6,1,3,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.6,1,4,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.6,1,5,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.6,2,1,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.6,2,2,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.6,2,3,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.6,2,4,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.6,2,5,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.6,3,1,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.6,3,2,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.6,3,3,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.6,3,4,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.6,3,5,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.6,4,1,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.6,4,2,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.6,4,3,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.6,4,4,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.6,4,5,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.65,1,1,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.65,1,2,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.65,1,3,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.65,1,4,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.65,1,5,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.65,2,1,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.65,2,2,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.65,2,3,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.65,2,4,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.65,2,5,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.65,3,1,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.65,3,2,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.65,3,3,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.65,3,4,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.65,3,5,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.65,4,1,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.65,4,2,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.65,4,3,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.65,4,4,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
0.85,0.65,4,5,432,1.0,0.0,0.0,0.0,1.0,0.0,432,0,0,0,new_patient,1
